tract,Name,Teenage_Birth_Rate
12133970303,"Chipley, FL",0.3641
6037461700,"North Arroyo, Pasadena, CA",0.3641
48303010102,"Idalou, TX",0.3641
55105000300,"Janesville, WI",0.3641
47179061902,"Telford, TN",0.3641
1071950500,"Woodville, AL",0.3641
26163540400,"Detroit, MI",0.3641
18035002401,"Yorktown, IN",0.3641
39153510301,"Barberton, OH",0.3641
29031880800,"Cape Girardeau, MO",0.3641
39049006945,"Northern Woods, Columbus, OH",0.3641
51710007001,"Crown Point, Norfolk, VA",0.3641
34039031200,"Elizabeth, NJ",0.364
56025000800,"Casper, WY",0.364
51013101703,"Radnor - Fort Myer Heights, Arlington, VA",0.364
48201532900,"Inwood North, Houston, TX",0.364
48453002433,"Del Valle, TX",0.364
39061010202,"Westwood, Cincinnati, OH",0.364
22087030204,"Violet, LA",0.364
34011010200,"Port Norris, Commercial Township, NJ",0.364
13163960300,"Louisville, GA",0.364
32003000600,"Downtown, Las Vegas, NV",0.364
40143003900,"Mayo Meadow, Tulsa, OK",0.3639
22001961100,"Morse, LA",0.3639
21199930800,"Somerset, KY",0.3639
51149850100,"Hopewell, VA",0.3639
18053010500,"Gas City, IN",0.3639
28001000700,"Natchez, MS",0.3639
1081042006,"Smiths Station, AL",0.3639
48339693101,"Conroe, TX",0.3639
48029151700,"Harlandale, San Antonio, TX",0.3639
48361020200,"Orange, TX",0.3639
21031930200,"Morgantown, KY",0.3639
55079016300,"Muskego Way, Milwaukee, WI",0.3639
34017004700,"Jersey City, NJ",0.3639
12057001200,"Old Seminole Heights, Tampa, FL",0.3639
42011002500,"Reading, PA",0.3639
18003003301,"Summerfield, Fort Wayne, IN",0.3639
40143002900,"Tulsa, OK",0.3638
47165020603,"Gallatin, TN",0.3638
4013061031,"Surprise, AZ",0.3638
36005021502,"Bronx County, NY",0.3638
48141000208,"Northeast El Paso, El Paso, TX",0.3638
39035104400,"Cleveland, OH",0.3638
21149970200,"Calhoun, KY",0.3638
29189216700,"Richmond Heights, MO",0.3638
18029080300,"Greendale, IN",0.3638
48409010601,"Portland, TX",0.3638
29097010100,"Joplin, MO",0.3638
48061010301,"Santa Rosa, TX",0.3638
37015960400,"Windsor, NC",0.3638
12086000408,"Miami, FL",0.3638
27123037000,"Baker - Annapolis, Saint Paul, MN",0.3638
29097011500,"Joplin, MO",0.3638
5055480200,"Paragould, AR",0.3638
12093910401,"Okeechobee, FL",0.3638
8101002918,"Pueblo West, CO",0.3638
35001000208,"Bel-Air, Albuquerque, NM",0.3638
40037020601,"Sapulpa, OK",0.3637
5099090100,"Prescott, AR",0.3637
6037541603,"Compton, CA",0.3637
18029080700,"Aurora, IN",0.3637
17031804309,"Streamwood, IL",0.3637
40109108801,"Choctaw, OK",0.3637
47171080100,"Erwin, TN",0.3637
27123031300,"North End, Saint Paul, MN",0.3637
26163517200,"Downtown, Detroit, MI",0.3637
4013319300,"Escalante, Tempe, AZ",0.3637
53077940002,"Toppenish, WA",0.3636
42049000600,"Erie, PA",0.3636
48167725800,"Galveston, TX",0.3636
26077003302,"Scotts, MI",0.3636
6037910504,"Palmdale, CA",0.3636
53015001100,"Kelso, WA",0.3636
26005030702,"Allegan, MI",0.3636
39095007901,"Franklin Park, Toledo, OH",0.3636
12099004903,"Lake Worth, FL",0.3636
51650010702,"Willow Oaks, Hampton, VA",0.3636
4021002103,"Eloy, AZ",0.3636
29189214601,"Overland, MO",0.3636
42011000900,"Reading, PA",0.3636
17197880203,"Romeoville, IL",0.3636
45067950700,"Marion, SC",0.3636
1111000100,"Wedowee, AL",0.3636
48193950100,"Hico, TX",0.3636
12095016902,"Orlando, FL",0.3636
48215021702,"Pharr, TX",0.3636
34025807004,"Asbury Park, NJ",0.3636
40133583500,"Seminole, OK",0.3635
17117957000,"Benld, IL",0.3635
47147080104,"White House, TN",0.3635
6019001408,"Roosevelt, Fresno, CA",0.3635
45061920600,"Lynchburg, SC",0.3635
32003006201,"Las Vegas, NV",0.3635
24043011202,"Hagerstown, MD",0.3635
48325000800,"Devine, TX",0.3635
48049950900,"Brownwood, TX",0.3635
48493000300,"Floresville, TX",0.3635
39049006931,"Forest Park East, Columbus, OH",0.3635
8123001408,"Greeley, CO",0.3635
4013420109,"Valley View, Mesa, AZ",0.3635
48245011102,"Nederland, TX",0.3635
42003101600,"Garfield, Pittsburgh, PA",0.3635
22007050200,"Pierre Part, LA",0.3635
24043000601,"Hagerstown, MD",0.3634
9015907200,"Moosup, Plainfield, CT",0.3634
40083600100,"Guthrie, OK",0.3634
39003012100,"Cridersville, OH",0.3634
4013092721,"Rovey Farm Estates, Glendale, AZ",0.3634
39023003700,"Ridgewood, Springfield, OH",0.3634
20173005100,"Southwest Wichita, Wichita, KS",0.3634
24510250303,"Morrell Park, Baltimore, MD",0.3634
4021000213,"Johnson Ranch, Queen Creek, AZ",0.3634
13067031004,"Marietta, GA",0.3634
51087201201,"Highland Springs, VA",0.3634
13147960500,"Hartwell, GA",0.3634
40135030301,"Sallisaw, OK",0.3633
45003022002,"Aiken, SC",0.3633
13217100100,"Oxford, GA",0.3633
26099255000,"Roseville, MI",0.3633
48291700800,"Dayton, TX",0.3633
1049960200,"Henagar, AL",0.3633
28161950200,"Water Valley, MS",0.3633
48181001700,"Sherman, TX",0.3633
18035001200,"Whitely, Muncie, IN",0.3633
48121021729,"Flower Mound, TX",0.3633
48121020602,"Denton, TX",0.3633
28057950300,"Fulton, MS",0.3633
54037972602,"Harpers Ferry, WV",0.3633
32003000528,"Las Vegas, NV",0.3633
28065950201,"Bassfield, MS",0.3632
13077170403,"Newnan, GA",0.3632
40109107804,"Del City, OK",0.3632
16019970800,"Idaho Falls, ID",0.3632
20035494100,"Arkansas City, KS",0.3632
48113016625,"Cedar Hill, TX",0.3632
22015011106,"Haughton, LA",0.3632
18163003300,"Evansville, IN",0.3632
9001073600,"East Side, Bridgeport, CT",0.3632
39129021700,"Circleville, OH",0.3632
44007000700,"Upper South Providence, Providence, RI",0.3632
37179020306,"Indian Trail, NC",0.3632
4013082023,"Crystal Gardens, Avondale, AZ",0.3632
40037021000,"Bristow, OK",0.3631
45043920301,"Georgetown, SC",0.3631
22071001743,"New Orleans East Area, New Orleans, LA",0.3631
21111006900,"Germantown, Louisville, KY",0.3631
39127966200,"New Lexington, OH",0.3631
13157010500,"Nicholson, GA",0.3631
26081002000,"Downtown, Grand Rapids, MI",0.3631
5125010409,"Saline County, AR",0.3631
36005037900,"Bronx County, NY",0.3631
37065021400,"Elm City, NC",0.3631
53005011002,"Kennewick, WA",0.363
5119003608,"Jacksonville, AR",0.363
18095010200,"Elwood, IN",0.363
36055002200,"Maplewood, Rochester, NY",0.363
13045910703,"Carrollton, GA",0.363
48215024105,"Alton, TX",0.363
21077960101,"Warsaw, KY",0.363
36081026200,"Queens County, NY",0.363
20011955900,"Fort Scott, KS",0.363
36061021000,"East Harlem, New York, NY",0.363
13051002300,"Cuyler/Brownsville, Savannah, GA",0.363
39151700800,"Canton, OH",0.363
48471790103,"Huntsville, TX",0.363
4009961100,"Pima, AZ",0.363
20037957300,"Pittsburg, KS",0.363
37109070400,"Lincolnton, NC",0.363
20073965700,"Eureka, KS",0.363
48157670602,"Southwest Houston, Missouri City, TX",0.363
13067031206,"Smyrna, GA",0.363
47113001402,"Jackson, TN",0.363
41013950100,"Prineville, OR",0.363
22051024700,"Jefferson, LA",0.363
29195090800,"Marshall, MO",0.3629
18047969800,"Brookville, IN",0.3629
42099030501,"Shermans Dale, PA",0.3629
26081013802,"Wyoming, MI",0.3629
5051010700,"Hot Springs, AR",0.3629
17105960500,"Pontiac, IL",0.3629
18097353300,"Old Northside, Indianapolis, IN",0.3629
38067950100,"Pembina, ND",0.3629
4019004321,"Mission Ridge, Tucson, AZ",0.3629
8041000700,"East Colorado Springs, Colorado Springs, CO",0.3629
32003002406,"Las Vegas, NV",0.3629
12031010201,"Northside, Jacksonville, FL",0.3629
13051010102,"Thunderbolt, GA",0.3629
41051003502,"North Portland, Portland, OR",0.3629
27053006800,"Powderhorn, Minneapolis, MN",0.3629
18085962200,"Pierceton, IN",0.3629
32003003640,"North Las Vegas, NV",0.3628
37119001919,"Coventry Woods, Charlotte, NC",0.3628
17031818401,"Hillside, IL",0.3628
12005001100,"Panama City, FL",0.3628
18079960500,"North Vernon, IN",0.3628
42101023800,"Northwest Philadelphia, Philadelphia, PA",0.3628
9009352100,"Waterbury, CT",0.3628
55079016500,"Historic Mitchell Street, Milwaukee, WI",0.3628
39093071000,"Elyria, OH",0.3628
42101026100,"North Philadelphia, Philadelphia, PA",0.3628
47125100602,"Clarksville, TN",0.3627
20091053557,"Olathe, KS",0.3627
48439113407,"Hurst, TX",0.3627
12029970200,"Old Town, FL",0.3627
37021002804,"Weaverville, NC",0.3627
29095009400,"South Kansas City, Kansas City, MO",0.3627
6001408700,"Havenscourt, Oakland, CA",0.3627
42101027500,"North Philadelphia, Philadelphia, PA",0.3627
13023790300,"Cochran, GA",0.3627
5079960400,"Star City, AR",0.3627
48201422402,"Greater Fondren Southwest, Houston, TX",0.3627
42101014400,"North Philadelphia, Philadelphia, PA",0.3627
18107956900,"Crawfordsville, IN",0.3627
48233950800,"Borger, TX",0.3627
5051011400,"Hot Springs, AR",0.3627
34031183101,"Paterson, NJ",0.3627
48213950100,"Chandler, TX",0.3627
12095015002,"Ocoee, FL",0.3627
41051003602,"Concordia, Portland, OR",0.3626
45085002000,"Sumter, SC",0.3626
9011702800,"Center Groton, Groton, CT",0.3626
51770001200,"Old Southwest, Roanoke, VA",0.3626
47149040103,"La Vergne, TN",0.3626
24510010400,"Canton, Baltimore, MD",0.3626
20173009900,"Mulvane, KS",0.3626
42011000400,"Reading, PA",0.3626
24510270401,"Glenham-Belford, Baltimore, MD",0.3626
26163577200,"Lincoln Park, MI",0.3626
48113008603,"Cedar Crest, Dallas, TX",0.3626
36047029300,"Kings County, NY",0.3626
48141003901,"El Paso, TX",0.3626
48113000401,"Dallas, TX",0.3625
5011950200,"Warren, AR",0.3625
28111950200,"Brooklyn, MS",0.3625
6067004502,"Sacramento, CA",0.3625
5009790200,"Harrison, AR",0.3625
42055012400,"Waynesboro, PA",0.3625
13245010105,"Augusta, GA",0.3625
51800075403,"Suffolk, VA",0.3625
56013940500,"Riverton, WY",0.3625
51093280101,"Smithfield, VA",0.3625
26057000600,"Alma, MI",0.3625
13121007900,"Green Forest Acres, Atlanta, GA",0.3625
42017100403,"Levittown, PA",0.3625
48167721700,"Bacliff, TX",0.3625
5041950500,"McGehee, AR",0.3625
13229960300,"Blackshear, GA",0.3625
21059000300,"Owensboro, KY",0.3625
54005958501,"Seth, WV",0.3625
6077002202,"Stockton, CA",0.3625
22107000100,"Newellton, LA",0.3624
28031950400,"Seminary, MS",0.3624
18097342101,"Wayne, Indianapolis, IN",0.3624
17031221200,"Logan Square, Chicago, IL",0.3624
10003016604,"Middletown, DE",0.3624
35001002300,"Vecinos Del Bosque, Albuquerque, NM",0.3624
12086009905,"Miami Gardens, FL",0.3624
26163542900,"Rosedale Park, Detroit, MI",0.3624
11001004400,"Northwest Washington, Washington, DC",0.3624
41047000900,"Southeast Salem, Salem, OR",0.3624
10001040201,"Smyrna, DE",0.3624
20173007700,"Chisholm Creek, Wichita, KS",0.3624
22055001001,"Lafayette, LA",0.3624
40133583600,"Wewoka, OK",0.3623
32001950301,"Fallon, NV",0.3623
4017960100,"Holbrook, AZ",0.3623
8043978400,"Cañon City, CO",0.3623
40143007415,"Broken Arrow, OK",0.3623
18057110600,"Noblesville, IN",0.3623
6031000300,"Lemoore, CA",0.3623
26163571000,"Inkster, MI",0.3623
22019003600,"Vinton, LA",0.3623
45011970300,"Barnwell, SC",0.3623
13227050300,"Talking Rock, GA",0.3623
6037600902,"Inglewood, CA",0.3623
29019000700,"Columbia, MO",0.3623
6029004402,"Wasco, CA",0.3623
26163539100,"Eight Mile Wyoming, Detroit, MI",0.3623
48201311700,"Southeast Houston, Houston, TX",0.3623
35043940200,"Kewa Pueblo, NM",0.3622
12055961200,"Sebring, FL",0.3622
37131920100,"Conway, NC",0.3622
45073030401,"Walhalla, SC",0.3622
1113030300,"Phenix City, AL",0.3622
37001021400,"Burlington, NC",0.3622
6065042517,"Moreno Valley, CA",0.3622
39109365301,"Troy, OH",0.3622
6029006202,"Arvin, CA",0.3622
32003000520,"Downtown, Las Vegas, NV",0.3622
45089970300,"Hemingway, SC",0.3622
19115450100,"Letts, IA",0.3622
12069031205,"Groveland, FL",0.3622
6037228600,"South Los Angeles, Los Angeles, CA",0.3622
40125500400,"Shawnee, OK",0.3621
27053100400,"Webber-Camden, Minneapolis, MN",0.3621
47157021744,"Richwood, Memphis, TN",0.3621
36071000600,"Newburgh, NY",0.3621
40017300400,"El Reno, OK",0.3621
48251131100,"Cleburne, TX",0.3621
6037206300,"Central LA, Los Angeles, CA",0.3621
48029180702,"Northwest Side, San Antonio, TX",0.3621
28045030602,"Kiln, MS",0.362
39035183100,"Shaker Heights, OH",0.362
37191000402,"Goldsboro, NC",0.362
12131950101,"DeFuniak Springs, FL",0.362
20091052803,"Woodside, Olathe, KS",0.362
35001002900,"Near North Valley, Albuquerque, NM",0.362
5051011000,"Hot Springs National Park, Piney, AR",0.362
2020000902,"Fairview, Anchorage, AK",0.362
22025000300,"Jonesville, LA",0.3619
10005050701,"Millsboro, DE",0.3619
48141010322,"El Paso, TX",0.3619
26161416000,"Allen, Ypsilanti, MI",0.3619
48039664501,"Freeport, TX",0.3619
39113080300,"Dayton, OH",0.3619
37019020603,"Bolivia, NC",0.3619
13083040200,"Trenton, GA",0.3619
17031242000,"Noble Square, Chicago, IL",0.3619
19153001100,"Drake, Des Moines, IA",0.3619
1073013901,"Dolomite, Birmingham, AL",0.3619
12069031308,"Clermont, FL",0.3619
36029940000,"Irving, NY",0.3618
4003002002,"Sierra Vista, AZ",0.3618
6037910101,"Palmdale, CA",0.3618
37119001300,"Plaza-Shamrock, Charlotte, NC",0.3618
24011955600,"Federalsburg, MD",0.3618
12099004402,"Lake Worth, FL",0.3618
13057090100,"Ball Ground, GA",0.3618
55027961000,"Beaver Dam, WI",0.3618
37077970603,"Creedmoor, NC",0.3618
1093964300,"Hamilton, AL",0.3618
8101002903,"Ridge, Pueblo, CO",0.3618
37009970400,"West Jefferson, NC",0.3618
26163546600,"Franklin Park, Detroit, MI",0.3617
18093950600,"Springville, IN",0.3617
48289950200,"Marquez, TX",0.3617
6071003405,"Fontana, CA",0.3617
9009142604,"Fair Haven Heights, New Haven, CT",0.3617
47163043000,"Bristol, TN",0.3617
37063000102,"Northgate Park, Durham, NC",0.3617
13139001404,"Flowery Branch, GA",0.3617
51740213103,"Portsmouth, VA",0.3617
29201780400,"Sikeston, MO",0.3617
13255161000,"Griffin, GA",0.3617
17091012500,"Kankakee, IL",0.3617
36029006800,"Allentown, Buffalo, NY",0.3617
40143007611,"Tulsa, OK",0.3617
29051010600,"Jefferson City, MO",0.3617
26163542500,"Grandmont - Rosedale, Detroit, MI",0.3617
46103010200,"Rapid City, SD",0.3616
45015020721,"Goose Creek, SC",0.3616
47185935200,"Sparta, TN",0.3616
21167960200,"Harrodsburg, KY",0.3616
6077003407,"Valley Oak, Stockton, CA",0.3616
55139000200,"Oshkosh, WI",0.3616
45087030400,"Union, SC",0.3616
12027010403,"Arcadia, FL",0.3616
12105012113,"Lakeland, FL",0.3616
12011091802,"Highland Garden, Hollywood, FL",0.3615
6071002804,"Fontana, CA",0.3615
48177000200,"Gonzales, TX",0.3615
22041950100,"Winnsboro, LA",0.3615
13019970500,"Nashville, GA",0.3615
39113001600,"DeWeese, Dayton, OH",0.3615
36063020300,"Niagara Falls, NY",0.3615
39049009321,"Beechwood, Columbus, OH",0.3615
19163012601,"Davenport, IA",0.3615
10001041400,"Dover, DE",0.3615
48039661100,"Alvin, TX",0.3615
45091061403,"Rock Hill, SC",0.3614
47149041401,"Murfreesboro, TN",0.3614
51165010600,"Linville, VA",0.3614
36055013402,"Rochester, NY",0.3614
48201330700,"Central Southwest, Houston, TX",0.3614
48113018503,"Lake Highlands, Dallas, TX",0.3614
25025000202,"Oak Square, Boston, MA",0.3614
48225950300,"Crockett, TX",0.3614
48213950800,"Tool, TX",0.3614
48063950101,"Pittsburg, TX",0.3614
45071950601,"Prosperity, SC",0.3614
24510130805,"Cold Springs, Baltimore, MD",0.3614
5085020104,"Austin, AR",0.3613
20125951300,"Caney, KS",0.3613
6107003002,"Tulare, CA",0.3613
6107001701,"Visalia, CA",0.3613
51041100805,"Richmond, VA",0.3613
48187210506,"Kingsbury, TX",0.3613
26049002800,"Grand Traverse District, Flint, MI",0.3613
13311950300,"Cleveland, GA",0.3613
48297950400,"Mathis, TX",0.3613
13255160100,"Griffin, GA",0.3613
12031014401,"Southside, Jacksonville, FL",0.3613
55059000601,"Kenosha, WI",0.3613
37049960300,"Cove City, NC",0.3612
18145710800,"Shelbyville, IN",0.3612
51041100702,"Petersburg, VA",0.3612
51193010100,"Hague, VA",0.3612
47045964800,"Dyersburg, TN",0.3612
47145030201,"Kingston, TN",0.3612
12031012500,"Cedar Hills Estates, Jacksonville, FL",0.3612
26161412100,"Ypsilanti, MI",0.3612
4013092711,"Glendale, AZ",0.3612
29161890200,"Saint James, MO",0.3612
48201252302,"Sterling Green, Channelview, TX",0.3612
48163950100,"Pearsall, TX",0.3612
36047028900,"Kings County, NY",0.3612
45075011600,"Orangeburg, SC",0.3612
13185010101,"Valdosta, GA",0.3611
29217950400,"Nevada, MO",0.3611
29189218103,"Valley Park, MO",0.3611
34011040700,"Vineland, NJ",0.3611
12057010105,"Plant City, FL",0.3611
32007951202,"Spring Creek, NV",0.3611
48113018127,"Garland, TX",0.3611
28003950700,"Rienzi, MS",0.3611
12055960501,"Avon Park, FL",0.3611
42077001900,"Allentown, PA",0.3611
48039661300,"Alvin, TX",0.3611
20209043700,"Turner, Kansas City, KS",0.3611
18097340110,"Aspen Ridge, Indianapolis, IN",0.3611
12081000601,"Bradenton, FL",0.3611
22101041500,"Franklin, LA",0.3611
24003750101,"Brooklyn Park, MD",0.3611
26077006701,"Galesburg, MI",0.3611
51510201600,"Old Town West, Alexandria, VA",0.3611
37113970501,"Highlands, NC",0.361
48201310600,"Greater East End, Houston, TX",0.361
12071040313,"Eisenhower, Lehigh Acres, FL",0.361
42101027402,"North Philadelphia, Philadelphia, PA",0.361
26067032100,"Ionia, MI",0.361
39151712400,"Louisville, OH",0.361
29133950100,"Charleston, MO",0.361
48303000404,"Northridge, Lubbock, TX",0.361
37019020404,"Brunswick County, NC",0.361
29157470200,"Perryville, MO",0.361
51810044200,"Northeast Virginia Beach, Virginia Beach, VA",0.361
6037570403,"College Square, Long Beach, CA",0.361
28099010700,"Philadelphia, MS",0.361
20173010109,"Wichita, KS",0.361
28121020401,"Richland, MS",0.361
37037020103,"Chapel Hill, NC",0.361
37061090801,"Magnolia, NC",0.361
6037600202,"South Los Angeles, Los Angeles, CA",0.361
48355006300,"Odem, TX",0.3609
26065003200,"Lansing, MI",0.3609
36083041200,"Troy, NY",0.3609
28109950402,"Carriere, MS",0.3609
11001002900,"Northwest Washington, Washington, DC",0.3609
48049950300,"Blanket, TX",0.3609
6037229420,"South Los Angeles, Los Angeles, CA",0.3609
17097861506,"Waukegan, IL",0.3609
47025970800,"Tazewell, TN",0.3609
24005402405,"Gwynn Oak, Baltimore, MD",0.3609
37027031201,"Lenoir, NC",0.3609
28085950300,"Brookhaven, MS",0.3609
37119001200,"Country Club Heights, Charlotte, NC",0.3609
21111008100,"Irish Hill, Louisville, KY",0.3609
25027731800,"Bell Hill, Worcester, MA",0.3609
42029303402,"Kennett Square, PA",0.3609
48029121205,"Hills of Park North, San Antonio, TX",0.3609
39065000200,"Kenton, OH",0.3609
13033950200,"Hephzibah, GA",0.3609
48403950300,"Hemphill, TX",0.3609
45047970301,"Greenwood, SC",0.3609
41035971500,"Klamath Falls, OR",0.3608
39101010201,"Marion, OH",0.3608
13151070502,"Hampton, GA",0.3608
47147080603,"Greenbrier, TN",0.3608
36081027800,"Queens County, NY",0.3608
5119003202,"North Little Rock, AR",0.3608
1019955800,"Sand Rock, AL",0.3608
26025000500,"Battle Creek, MI",0.3608
48329010108,"Saddle Club South, Midland, TX",0.3608
48201220500,"North Houston, Houston, TX",0.3608
48453001305,"Bouldin, Austin, TX",0.3608
19193000900,"Sioux City, IA",0.3608
51179010108,"Stafford, VA",0.3608
51710005500,"Oakdale Farms, Norfolk, VA",0.3608
5067480500,"Bradford, AR",0.3608
6001402700,"Oak Center, Oakland, CA",0.3607
37001022002,"Graham, NC",0.3607
1097006802,"Mobile, AL",0.3607
22073005900,"West Monroe, LA",0.3607
12011060302,"Lauderhill, FL",0.3607
48213950700,"Kemp, TX",0.3607
40087400400,"Byars, OK",0.3607
37097061301,"Statesville, NC",0.3607
9003511200,"East Hartford, CT",0.3607
37081010900,"Charles Aycock / Summit Ave, Greensboro, NC",0.3607
48281950301,"Kempner, TX",0.3607
