tract,Name,Employment_Rate_at_Age_35
51059490501,"Clifton, VA",0.8156
42041011400,"Mechanicsburg, PA",0.8156
48029141101,"East Side, San Antonio, TX",0.8156
42011000300,"Reading, PA",0.8156
25013810404,"Ludlow, MA",0.8156
17031804610,"Schaumburg, IL",0.8156
46115000100,"Ashton, SD",0.8156
56021000501,"Cheyenne, WY",0.8156
42079217400,"Hazleton, PA",0.8156
27003050806,"Blaine, MN",0.8156
42091201004,"Lansdale, PA",0.8156
36005016200,"Bronx County, NY",0.8156
25021419800,"Braintree, MA",0.8156
25027730901,"Newton Square, Worcester, MA",0.8155
25025070402,"South End, Boston, MA",0.8155
36103158010,"Setauket- East Setauket, NY",0.8155
36067013500,"Liverpool, NY",0.8155
12127082704,"New Smyrna Beach, FL",0.8155
54033031200,"Mount Clare, WV",0.8155
25025110502,"Roslindale, Boston, MA",0.8155
27055020300,"Houston, MN",0.8154
27121970400,"Glenwood, MN",0.8154
9003466400,"Simsbury, CT",0.8154
9003471300,"Bloomfield, CT",0.8154
24033801410,"Fort Washington, MD",0.8154
26033971000,"Pickford, MI",0.8154
25017363202,"Acton, MA",0.8154
34017014200,"North Bergen, NJ",0.8154
34013016900,"Montclair, NJ",0.8154
39085203400,"Mentor, OH",0.8154
48061013206,"Brownsville, TX",0.8154
37081016006,"Greensboro, NC",0.8154
42079215000,"Sugar Notch, PA",0.8154
42095017402,"Easton, PA",0.8154
27085950600,"Glencoe, MN",0.8154
1013953400,"Georgiana, AL",0.8154
48201554101,"Memorial Northwest, Spring, TX",0.8154
6013355304,"Clayton, CA",0.8154
17027900401,"Shattuc, IL",0.8154
36091061000,"Saratoga Springs, NY",0.8153
12071040118,"The Club at Grandezza, Estero, FL",0.8153
18157001900,"Lafayette, IN",0.8153
42003290200,"Carrick, Pittsburgh, PA",0.8153
39123050700,"Oak Harbor, OH",0.8153
13175950600,"Dudley, GA",0.8153
20113788200,"Lindsborg, KS",0.8153
27105105600,"Worthington, MN",0.8153
17097861508,"Gurnee, IL",0.8153
6075010700,"Russian Hill, San Francisco, CA",0.8153
34039037601,"Springfield Township, NJ",0.8153
45023020300,"Chester, SC",0.8153
27035950502,"Merrifield, MN",0.8153
8031003101,"Central, Denver, CO",0.8153
45075011000,"Orangeburg, SC",0.8153
8031006804,"Southeast, Denver, CO",0.8152
8059010205,"Oak Park, Arvada, CO",0.8152
27131070100,"Lonsdale, MN",0.8152
39173021100,"Pemberville, OH",0.8152
24005490701,"Towson, MD",0.8152
32031002408,"Northwest Reno, Reno, NV",0.8152
12103027321,"Woodfield, Tarpon Springs, FL",0.8152
37071032508,"Cramerton, NC",0.8152
36083052403,"Rensselaer, NY",0.8152
42133010520,"York, PA",0.8151
20091051906,"Highpointe Village, Overland Park, KS",0.8151
55039041400,"Eldorado, WI",0.8151
19153003200,"Greenwood, Des Moines, IA",0.8151
31105954500,"Kimball, NE",0.8151
17031803701,"Palatine, IL",0.8151
26081011804,"Grand Rapids, MI",0.8151
31055007470,"Omaha, NE",0.8151
45019001600,"Charleston, SC",0.8151
55015020500,"Chilton, WI",0.815
29183311146,"Saint Charles, MO",0.815
55113100700,"Radisson, WI",0.815
12095015702,"Winter Park, FL",0.815
8051963700,"Gunnison, CO",0.815
31055007405,"West Omaha, Omaha, NE",0.815
6001404400,"Merriewood, Oakland, CA",0.815
42021010300,"Johnstown, PA",0.8149
31107976300,"Wausa, NE",0.8149
47183968203,"Martin, TN",0.8149
27013170100,"Eagle Lake, MN",0.8149
47113000800,"Jackson, TN",0.8149
46005957000,"Huron, SD",0.8149
19127950800,"Marshalltown, IA",0.8149
36031961400,"Minerva, NY",0.8149
19055950300,"Manchester, IA",0.8149
26109960600,"Menominee, MI",0.8149
17115001801,"Decatur, IL",0.8149
31019969600,"Kearney, NE",0.8149
38071957800,"Devils Lake, ND",0.8149
27171100703,"Buffalo, MN",0.8149
22061960700,"Douglas, Choudrant, LA",0.8149
17119400101,"Granite City, IL",0.8148
19155031601,"Council Bluffs, IA",0.8148
42029301401,"Pottstown, PA",0.8148
29095013608,"Lee's Summit, MO",0.8148
30001000300,"Dillon, MT",0.8148
42003487000,"Dravosburg, PA",0.8148
17191955100,"Fairfield, IL",0.8148
26099227300,"Shelby charter Township, MI",0.8148
36071012601,"New Windsor, NY",0.8148
21019031001,"Ashland, KY",0.8148
42079201000,"Wilkes-Barre, PA",0.8148
27013171202,"Mankato, MN",0.8148
45061920400,"Dalzell, SC",0.8148
36059410600,"Valley Stream, NY",0.8148
6037210010,"Central LA, Los Angeles, CA",0.8148
17031818200,"Westchester, IL",0.8148
48439113626,"Bedford, TX",0.8147
55089620100,"Saukville, WI",0.8147
39035185103,"South Euclid, OH",0.8147
27053125500,"East Bloomington, Minneapolis, MN",0.8147
36001013503,"Cohoes, NY",0.8147
4013816200,"Power Ranch, Gilbert, AZ",0.8147
22051022600,"Metairie, LA",0.8147
31127968100,"Auburn, NE",0.8147
27067780800,"Willmar, MN",0.8147
48485013300,"Sheppard Air Force Base, TX",0.8147
36005031600,"Bronx County, NY",0.8147
42049012001,"Union City, PA",0.8147
36047015700,"Kings County, NY",0.8147
55039041600,"Ripon, WI",0.8147
50027966100,"Weathersfield, VT",0.8146
39035112600,"Hough, Cleveland, OH",0.8146
18141000301,"Keller Park, South Bend, IN",0.8146
25005641500,"Fall River, MA",0.8146
36029015202,"Colden, NY",0.8146
27005450900,"Detroit Lakes, MN",0.8146
9001070100,"Black Rock, Bridgeport, CT",0.8146
6001432700,"Estudillo Estates - Glen, San Leandro, CA",0.8146
9003494201,"Newington, CT",0.8146
51041101008,"Midlothian, VA",0.8146
9001044400,"Norwalk, CT",0.8146
42129802200,"Trafford, PA",0.8146
48275950100,"Knox City, TX",0.8145
48215024600,"Edcouch, TX",0.8145
36061011100,"Midtown, New York, NY",0.8145
31185969700,"York, NE",0.8145
27053020700,"Twin Oaks, Crystal, MN",0.8145
17143003101,"Peoria, IL",0.8145
16001000803,"Southeast Boise, Boise, ID",0.8145
17201000103,"Machesney Park, IL",0.8145
45041001503,"Florence, SC",0.8145
27137013600,"Gilbert, MN",0.8145
17201003604,"Rockford, IL",0.8145
51510200802,"Taylor Run, Alexandria, VA",0.8145
31047968300,"Cozad, NE",0.8145
34029713800,"Brick, NJ",0.8145
6085506804,"Cambrian, Los Gatos, CA",0.8145
12117020705,"Longwood, FL",0.8144
33011014100,"Litchfield, NH",0.8144
4019004065,"Rita Ranch, Tucson, AZ",0.8144
12053040909,"Spring Hill, FL",0.8144
1039962800,"Opp, AL",0.8144
26025001700,"Battle Creek, MI",0.8144
42049011503,"Erie, PA",0.8144
6001436402,"Hayward Highland, Hayward, CA",0.8144
25009203200,"Marblehead, MA",0.8144
28063950200,"Fayette, MS",0.8144
29165030207,"The Coves, Kansas City, MO",0.8143
8001061200,"Brighton, CO",0.8143
39095006100,"DeVeaux, Toledo, OH",0.8143
32003005437,"Lake Las Vegas, Henderson, NV",0.8143
17117956200,"Palmyra, IL",0.8143
36103147804,"Sayville, NY",0.8143
6107001005,"Visalia, CA",0.8143
19013002500,"Cedar Falls, IA",0.8143
12117022004,"Casselberry, FL",0.8143
17161024101,"Milan, IL",0.8143
38015011001,"Bismarck, ND",0.8142
42133022500,"Glenville, PA",0.8142
42097082000,"Sunbury, PA",0.8142
39061004500,"Mount Washington, Cincinnati, OH",0.8142
39103416300,"Brunswick, OH",0.8142
42097082100,"Sunbury, PA",0.8142
40139950700,"Guymon, OK",0.8142
39035177303,"Parma, OH",0.8142
27019090503,"Excelsior, MN",0.8142
36119005300,"Pelham, Village of Pelham, NY",0.8141
19097950500,"Maquoketa, IA",0.8141
27123030400,"North End, Saint Paul, MN",0.8141
13059002000,"Athens, GA",0.8141
27097780400,"Morrison County, MN",0.8141
36055015102,"Hamlin, NY",0.8141
27009020203,"Rice, MN",0.8141
19145490300,"Shenandoah, IA",0.8141
42045407401,"Wallingford, Nether Providence Township, PA",0.8141
42003407002,"Allegheny County, PA",0.8141
26015011400,"Hastings, MI",0.8141
55131430100,"West Bend, WI",0.8141
54061010600,"Morgantown, WV",0.8141
19061000702,"Dubuque, IA",0.8141
35049010310,"Santa Fe County, NM",0.8141
26003000100,"Munising, MI",0.8141
34007602902,"Pennsauken Township, NJ",0.8141
20051072701,"Hays, KS",0.8141
39061020812,"Cincinnati, OH",0.8141
6085504307,"Alum Rock, San Jose, CA",0.8141
26025003000,"Homer, MI",0.8141
18089042902,"Cedar Lake, IN",0.814
42091202201,"Montgomery County, PA",0.814
30111001804,"West End, Billings, MT",0.814
42045402200,"Yeadon, PA",0.814
27053027203,"Wayzata, MN",0.814
51760041000,"Fan District, Richmond, VA",0.814
24031700811,"Montgomery Village, MD",0.814
1083020900,"Athens, AL",0.814
42091205503,"Penn Wynne, Wynnewood, PA",0.814
6017030901,"Placerville, CA",0.814
48029171918,"Far West Side, San Antonio, TX",0.814
38077970900,"Wahpeton, ND",0.814
19011960300,"Vinton, IA",0.814
22051022301,"Bonnabel Place, Metairie, LA",0.8139
42003477300,"Pittsburgh, PA",0.8139
17089852601,"Geneva, IL",0.8139
39035152102,"Euclid, OH",0.8139
42127961400,"Gouldsboro, PA",0.8139
19071970300,"Hamburg, IA",0.8139
19027960100,"Carroll, IA",0.8139
39035183603,"Shaker Heights, OH",0.8139
6085510803,"Fairmeadow, Palo Alto, CA",0.8139
27029000200,"Bagley, MN",0.8139
9013840100,"Willington, CT",0.8139
39081012200,"Rayland, OH",0.8139
26141950300,"Rogers City, MI",0.8139
42017105702,"Morrisville, PA",0.8139
53063013600,"Thorpe Westwood, Spokane, WA",0.8139
27137012600,"Chisholm, MN",0.8139
42101001102,"Center City, Philadelphia, PA",0.8139
49035103800,"Sugar House, Salt Lake City, UT",0.8138
27071790300,"International Falls, MN",0.8138
27167950200,"Breckenridge, MN",0.8138
8005083100,"Sterling Hills, Aurora, CO",0.8138
6037269300,"Cheviot Hills, Los Angeles, CA",0.8138
48007950200,"Rockport, TX",0.8138
17031051300,"North Center, Chicago, IL",0.8138
36087011401,"New City, NY",0.8138
17019000301,"Campustown, Champaign, IL",0.8138
12011110330,"Pembroke Pines, FL",0.8137
55093960200,"River Falls, WI",0.8137
36029013400,"Hamburg, NY",0.8137
6085510400,"North Los Altos, Los Altos, CA",0.8137
39099811902,"Youngstown, OH",0.8137
20173003800,"Schweiter, Wichita, KS",0.8137
49045130701,"Erda, UT",0.8137
12053041201,"Spring Hill, FL",0.8137
34023006203,"North Brunswick Township, NJ",0.8137
36085001800,"Richmond County, NY",0.8137
36089492500,"Newton Falls, NY",0.8137
6059011502,"Fullerton, CA",0.8137
27003050608,"Coon Rapids, MN",0.8136
12057011014,"New Tampa, Tampa, FL",0.8136
27125010100,"Brooks, MN",0.8136
20159967200,"Lyons, KS",0.8136
48451001707,"San Angelo, TX",0.8136
6073008349,"Mira Mesa, San Diego, CA",0.8136
55079150304,"Franklin, WI",0.8136
8031006809,"Southeast, Denver, CO",0.8136
36081147900,"Queens County, NY",0.8136
56043000200,"Worland, WY",0.8136
21029020201,"Mount Washington, KY",0.8136
48107950100,"Crosbyton, TX",0.8136
6037481603,"Alhambra, CA",0.8136
19103010500,"Iowa City, IA",0.8136
17119400904,"Miracle Manor, Granite City, IL",0.8136
34025804700,"Eatontown, NJ",0.8136
51740212802,"Portsmouth, VA",0.8136
27137001000,"Chester Park, Duluth, MN",0.8136
4019004638,"Marana, AZ",0.8136
48041001701,"College Station, TX",0.8136
31141965298,"Columbus, NE",0.8136
36035971200,"Johnstown, NY",0.8136
20121100602,"Paola, KS",0.8136
39101010400,"Marion, OH",0.8135
6037432902,"Rosemead, CA",0.8135
20161000500,"Manhattan, KS",0.8135
27053025403,"East Bloomington, Minneapolis, MN",0.8135
48015760100,"Wallis, TX",0.8135
1041963600,"Rutledge, AL",0.8135
36085017009,"Richmond County, NY",0.8135
53041971900,"Morton, WA",0.8135
12103024412,"Saint Petersburg, FL",0.8135
51810042201,"North Central, Virginia Beach, VA",0.8135
4027011503,"Somerton, AZ",0.8135
31055007445,"Central Omaha, Omaha, NE",0.8135
2290000300,"Yukon-Koyukuk County, AK",0.8134
41039000300,"Eugene, OR",0.8134
31109003717,"Lincoln, NE",0.8134
19041080100,"Dickens, IA",0.8134
19187000200,"Fort Dodge, IA",0.8134
27041450701,"Alexandria, MN",0.8134
24031700306,"Germantown, MD",0.8134
26099241600,"Clinton Township, MI",0.8134
27137002600,"Lincoln Park, Duluth, MN",0.8134
42101036301,"Northeast Philadelphia, Philadelphia, PA",0.8134
27053109400,"Powderhorn, Minneapolis, MN",0.8134
6037406402,"Walnut Valley, West Covina, CA",0.8134
36007013000,"Endwell, NY",0.8134
27169670200,"Goodview, MN",0.8134
55133200101,"Capitol Hill, Menomonee Falls, WI",0.8134
9003487202,"South Windsor, CT",0.8133
18159020100,"Windfall, IN",0.8133
16019970900,"Idaho Falls, ID",0.8133
39157020300,"Bolivar, OH",0.8133
9009167300,"North Haven, CT",0.8133
8059011728,"Carmody, Lakewood, CO",0.8133
34025802600,"Monmouth County, NJ",0.8133
34019010701,"Pittstown, Union Township, NJ",0.8133
45071950202,"Newberry, SC",0.8133
45017950400,"Cameron, SC",0.8133
36047065200,"Kings County, NY",0.8133
19061000400,"Dubuque, IA",0.8133
6075026200,"Outer Mission, San Francisco, CA",0.8133
31055007408,"West Omaha, Omaha, NE",0.8133
17099961800,"Earlville, IL",0.8133
27145000402,"St. Cloud, MN",0.8132
8113968102,"Mountain Village, CO",0.8132
19117950400,"Chariton, IA",0.8132
18097320301,"Washington Township, Indianapolis, IN",0.8132
42063962000,"Blairsville, PA",0.8132
8101003104,"Pueblo, CO",0.8132
25017373200,"Nonantum, Newton, MA",0.8132
27123040705,"Shoreview, MN",0.8132
15003008702,"Waipahu, HI",0.8132
33001965700,"Center Barnstead, Barnstead, NH",0.8132
26075005700,"Jackson, MI",0.8132
17031823602,"Crestwood, IL",0.8132
25027716300,"Clinton, Clinton, MA",0.8131
42029304201,"Downingtown, PA",0.8131
13051004212,"Windsor Forest, Savannah, GA",0.8131
15003010602,"Kaneohe, HI",0.8131
25017337102,"Stoneham, MA",0.8131
20209041000,"Northeast, Kansas City, KS",0.8131
39159050303,"Marysville, OH",0.8131
34025811304,"Howell, NJ",0.8131
21091960100,"Hawesville, KY",0.8131
37001021702,"Elon, NC",0.8131
17197883902,"Beecher, IL",0.813
55089630100,"Port Washington, WI",0.813
48141010303,"Pebble Hills Park, El Paso, TX",0.813
27123032100,"Midway, Saint Paul, MN",0.813
55101000800,"Mount Pleasant, WI",0.813
36043011100,"Herkimer, NY",0.813
45083022405,"Boiling Springs, SC",0.813
55107960300,"Bruce, WI",0.813
13089021215,"Perimeter Center, Dunwoody, GA",0.813
17183010800,"Oakwood, IL",0.813
18113972600,"Albion, IN",0.813
38047972500,"Wishek, ND",0.813
19023070400,"Parkersburg, IA",0.813
34003011300,"Elmwood Park, NJ",0.813
31041971900,"Broken Bow, NE",0.8129
21067003501,"Stoney Brook, Lexington, KY",0.8129
5007020606,"Bentonville, AR",0.8129
17197881111,"New Lenox, IL",0.8129
16001010334,"Meridian, ID",0.8129
38067950400,"Canton City, ND",0.8129
42003070900,"Shadyside, Pittsburgh, PA",0.8129
32003002947,"Las Vegas, NV",0.8129
51041101004,"Chesterfield, VA",0.8129
12073002412,"Golden Eagle, Tallahassee, FL",0.8129
8003960100,"Alamosa, CO",0.8129
24013513001,"Summit Ridge, Mount Airy, MD",0.8129
32003002976,"Las Vegas, NV",0.8128
34003023502,"Hackensack, NJ",0.8128
22017024000,"Ellerbee Woods, Shreveport, LA",0.8128
12086009020,"Miami, FL",0.8128
50005957800,"Groton, VT",0.8128
26163550600,"Grosse Pointe Farms, MI",0.8128
