tract,Name,Incarceration_Rate
13071970300,"Moultrie, GA",0.0659
8005087200,"Denver, CO",0.0659
48113011300,"Dallas, TX",0.0659
26145000900,"Saginaw, MI",0.0659
9009142100,"Mill River, New Haven, CT",0.0659
33009960900,"Dorchester, NH",0.0659
47113000600,"Jackson, TN",0.0659
1073002100,"South Eastlake, Birmingham, AL",0.0659
8031007088,"East, Denver, CO",0.0659
49035103000,"Central City, Salt Lake City, UT",0.0658
11001009604,"Northeast Washington, Washington, DC",0.0658
42003111500,"East Liberty, Pittsburgh, PA",0.0658
17031410100,"South Side, Chicago, IL",0.0658
24025303802,"Bel Air, MD",0.0658
55079003100,"Lincoln Creek, Milwaukee, WI",0.0658
51760020300,"East End, Richmond, VA",0.0658
12009060400,"Titusville, FL",0.0658
18067010300,"Kokomo, IN",0.0658
36033951000,"Saranac Lake, NY",0.0658
12069030504,"Leesburg, FL",0.0658
42043024102,"Hershey, PA",0.0658
42125704100,"Washington, PA",0.0658
13067031405,"Marietta, GA",0.0658
2110000600,"West Juneau, Juneau, AK",0.0657
39113003402,"University Park, Dayton, OH",0.0657
13089023101,"Decatur, GA",0.0657
6017030504,"South Lake Tahoe, CA",0.0657
22013970200,"Gibsland, LA",0.0657
39061008202,"College Hill, Cincinnati, OH",0.0657
20121100300,"Louisburg, KS",0.0657
51710004300,"Norfolk, VA",0.0657
42101009600,"Haddington, Philadelphia, PA",0.0657
51059481600,"Oakton, VA",0.0657
48201530300,"Independence Heights, Houston, TX",0.0657
39113070700,"Dayton, OH",0.0657
8041007601,"Colorado Springs, CO",0.0657
13091960500,"Chauncey, GA",0.0657
24031704200,"Kensington, MD",0.0657
47157021741,"Capleville, Memphis, TN",0.0657
26163504100,"Detroit, MI",0.0656
17167002400,"Springfield, IL",0.0656
42101017800,"North Philadelphia, Philadelphia, PA",0.0656
12103020700,"Highland Oaks, Saint Petersburg, FL",0.0656
51700030300,"Magruder, Newport News, VA",0.0656
26163535100,"Barton - McFarland, Detroit, MI",0.0656
48073950400,"Jacksonville, TX",0.0656
12103020301,"Bayou Shores, Saint Petersburg, FL",0.0656
47065001300,"Ridgedale, Chattanooga, TN",0.0656
55079000800,"Graceland, Milwaukee, WI",0.0656
39023002602,"Springfield, OH",0.0656
9003510600,"East Hartford, CT",0.0656
37157040101,"Ruffin, NC",0.0656
37183050100,"Downtown, Raleigh, NC",0.0656
18067000200,"Kokomo, IN",0.0655
39035112200,"Hough, Cleveland, OH",0.0655
6059011714,"Northeast Anaheim, Anaheim, CA",0.0655
42101027902,"Belfield, Philadelphia, PA",0.0655
39021010500,"Urbana, OH",0.0655
51159040200,"Farnham, VA",0.0655
48469000601,"Victoria, TX",0.0655
21111000700,"Shawnee, Louisville, KY",0.0655
39035196500,"Fairfax, Cleveland, OH",0.0655
48309000100,"Brazos, Waco, TX",0.0655
48027023106,"Killeen, TX",0.0655
51013103602,"Aurora Highlands, Arlington, VA",0.0655
42091205501,"Ardmore, PA",0.0655
42101003200,"Point Breeze, Philadelphia, PA",0.0655
12057004200,"Tampa Heights, Tampa, FL",0.0655
51710004100,"Young Terrace, Norfolk, VA",0.0655
55079000600,"Menomonee River Hills, Milwaukee, WI",0.0655
21167960300,"Harrodsburg, KY",0.0655
48201332000,"Southeast Houston, Houston, TX",0.0655
9003501500,"North End, Hartford, CT",0.0655
47157005900,"South Memphis, Memphis, TN",0.0655
19163010600,"Davenport, IA",0.0655
47093001400,"Western Heights, Knoxville, TN",0.0655
48453001822,"North Austin, Austin, TX",0.0655
13121002400,"Hunter Hills, Atlanta, GA",0.0655
24510270701,"Harford - Echodale - Perring Parkway, Baltimore, MD",0.0655
12057003700,"Tampa, FL",0.0655
29510115200,"Bevo, St. Louis, MO",0.0654
12071040208,"Joel, Lehigh Acres, FL",0.0654
11001007708,"Southeast Washington, Washington, DC",0.0654
18181958200,"Monon, IN",0.0654
51710003200,"Fairmont Park, Norfolk, VA",0.0654
51099040500,"King George, VA",0.0654
47037010103,"Joelton, Nashville, TN",0.0654
51710005100,"Norfolk, VA",0.0654
6063000300,"Portola, CA",0.0654
1113031000,"Phenix City, AL",0.0654
18003011607,"Fort Wayne, IN",0.0654
17031720200,"Beverly, Chicago, IL",0.0654
36047064800,"Kings County, NY",0.0653
8043978400,"Cañon City, CO",0.0653
24510270903,"Hillen, Baltimore, MD",0.0653
37129010501,"Wilmington, NC",0.0653
26077001502,"Westwood, Kalamazoo, MI",0.0653
12095014608,"Southwest Orlando, Orlando, FL",0.0653
48477170100,"Brenham, TX",0.0653
12031002801,"Northwest, Jacksonville, FL",0.0653
48201211300,"Greater Fifth Ward, Houston, TX",0.0653
26049001400,"Flint, MI",0.0653
31055006101,"North Omaha, Omaha, NE",0.0653
17031691500,"Grand Crossing, Chicago, IL",0.0653
8005081000,"City Center North, Aurora, CO",0.0653
34025807200,"Asbury Park, NJ",0.0652
48423000900,"Midtown, Tyler, TX",0.0652
18067010600,"Kokomo, IN",0.0652
27139080600,"Shakopee, MN",0.0652
48121020310,"Denton, TX",0.0652
48141010103,"Fort Bliss, TX",0.0652
55127000301,"Whitewater, WI",0.0652
37067000500,"Winston-Salem, NC",0.0652
10003000400,"Triangle Neighborhood, Wilmington, DE",0.0652
17031670800,"Englewood, Chicago, IL",0.0652
1073010500,"Bessemer, AL",0.0652
48167724300,"Galveston, TX",0.0652
17031611600,"Back of the Yards, Chicago, IL",0.0652
37169070300,"Westfield, NC",0.0652
17091012300,"Kankakee, IL",0.0652
23005002400,"Peaks Island, Portland, ME",0.0651
10003000900,"Wilmington, DE",0.0651
47037012200,"East Nashville, Nashville, TN",0.0651
51083930201,"Nathalie, VA",0.0651
27137013400,"Eveleth, MN",0.0651
37119002600,"Cherry, Charlotte, NC",0.0651
41039000706,"Florence, OR",0.0651
39035193900,"Beachwood, OH",0.0651
48309004201,"West, TX",0.0651
12086001004,"Miami, FL",0.0651
8035014128,"Westridge, Littleton, CO",0.0651
26145011000,"Buena Vista, Saginaw, MI",0.0651
47149040901,"Murfreesboro, TN",0.065
17031630100,"Gage Park, Chicago, IL",0.065
13121003800,"Atlanta University Center, Atlanta, GA",0.065
36021001200,"Hudson, NY",0.065
17031834600,"Englewood, Chicago, IL",0.065
47037012701,"Talbot's Corner, Nashville, TN",0.065
37081014300,"High Point, NC",0.065
36103158410,"Shoreham, NY",0.065
55125940000,"Lac du Flambeau, WI",0.065
48181000901,"Denison, TX",0.065
11001009700,"Southeast Washington, Washington, DC",0.065
13051003601,"Savannah, GA",0.065
12057003600,"Grant Park, Tampa, FL",0.065
55025000600,"Allied Community, Fitchburg, WI",0.065
9009170100,"Meriden, CT",0.065
51800075302,"Suffolk, VA",0.065
42101028000,"Olney-Oak Lane, Philadelphia, PA",0.065
11001004701,"Northwest Washington, Washington, DC",0.0649
51700030100,"South Newport News, Newport News, VA",0.0649
39049006921,"Salem Village, Columbus, OH",0.0649
36103159510,"Ocean Beach, NY",0.0649
55025011505,"Sun Prairie, WI",0.0649
48039661700,"Alvin, TX",0.0649
17097864101,"Grayslake, IL",0.0649
13001950200,"Baxley, GA",0.0649
25009268100,"Newburyport, MA",0.0649
26163535200,"Detroit, MI",0.0649
12101030404,"Key Vista, Holiday, FL",0.0649
42091203902,"Norristown, PA",0.0649
27053005902,"Phillips, Minneapolis, MN",0.0649
39035120802,"Mount Pleasant, Cleveland, OH",0.0649
24009860300,"Sunderland, MD",0.0648
40109108301,"McCourry Heights, Oklahoma City, OK",0.0648
36029004402,"Kenfield, Buffalo, NY",0.0648
13121008301,"Center Hill, Atlanta, GA",0.0648
24510250203,"Cherry Hill, Baltimore, MD",0.0648
17031251000,"Austin, Chicago, IL",0.0648
13063040203,"Atlanta, GA",0.0648
12105016002,"Fort Meade, FL",0.0648
26067032100,"Ionia, MI",0.0648
39035119701,"Buckeye - Shaker, Cleveland, OH",0.0648
39035115800,"South Broadway, Cleveland, OH",0.0648
24510280102,"Gwynn Oak, Baltimore, MD",0.0648
36055009200,"Upper Falls, Rochester, NY",0.0648
48439101201,"Arc, Fort Worth, TX",0.0648
17031809400,"Evanston, IL",0.0648
55079013400,"Merrill Park, Milwaukee, WI",0.0648
4013106300,"Camelback East Village, Phoenix, AZ",0.0648
12031014412,"Southside, Jacksonville, FL",0.0648
45063021014,"Lexington, SC",0.0648
55101000700,"Racine, WI",0.0648
39049002600,"Columbus, OH",0.0648
13031110404,"Statesboro, GA",0.0648
36059407000,"Hempstead, NY",0.0647
18097351000,"Indianapolis, IN",0.0647
51670820300,"Hopewell, VA",0.0647
20209042700,"Argentine, Kansas City, KS",0.0647
12011050800,"Fort Lauderdale, FL",0.0647
18067010200,"Kokomo, IN",0.0647
10001042100,"Viola, DE",0.0647
29051020700,"Jefferson City, MO",0.0647
25025070800,"Columbus, Boston, MA",0.0647
55079000302,"Maple Tree, Milwaukee, WI",0.0647
18053010600,"Marion, IN",0.0647
12001000700,"Gainesville, FL",0.0647
48201212500,"Northeast Houston, Houston, TX",0.0647
27139080500,"Shakopee, MN",0.0647
37053110401,"Poplar Branch, NC",0.0647
29510106500,"Kingsway West, St. Louis, MO",0.0647
51550020100,"Indian River, Chesapeake, VA",0.0647
36061023502,"Harlem, New York, NY",0.0647
5069001600,"Pine Bluff, AR",0.0647
13121011000,"East Point, GA",0.0646
37189920602,"Boone, NC",0.0646
31055006302,"North Omaha, Omaha, NE",0.0646
12061050402,"Vero Beach, FL",0.0646
48201313300,"OST/ South Union, Houston, TX",0.0646
18097357400,"Indianapolis, IN",0.0646
10003016801,"Townsend, DE",0.0646
48029131100,"East Side, San Antonio, TX",0.0646
10003000200,"Northwest Wilmington, Wilmington, DE",0.0646
40043959100,"Seiling, OK",0.0646
22079012600,"Alexandria, LA",0.0646
24510271801,"Arlington, Baltimore, MD",0.0646
39061002300,"Mount Auburn, Cincinnati, OH",0.0646
47009010100,"Alcoa, TN",0.0646
51580060100,"Covington, VA",0.0645
13089023601,"East Lake Terrace, Decatur, GA",0.0645
49057201200,"Ogden, UT",0.0645
17097862605,"Waukegan, IL",0.0645
17163500400,"East Saint Louis, IL",0.0645
18097357200,"Fountain Square, Indianapolis, IN",0.0645
39049002300,"Milo-Grogan, Columbus, OH",0.0645
48113018506,"Lake Highlands, Dallas, TX",0.0645
39095002500,"Roosevelt, Toledo, OH",0.0645
36047034700,"Kings County, NY",0.0645
20177004000,"Monroe, Topeka, KS",0.0645
36055004602,"Group 14621, Rochester, NY",0.0645
41051003902,"North Portland, Portland, OR",0.0645
29095008000,"Blue Hills, Kansas City, MO",0.0645
47037013500,"Sylvan Heights, Nashville, TN",0.0645
12095017901,"Mount Dora, FL",0.0645
12089050302,"Yulee, FL",0.0645
51700030800,"South Newport News, Newport News, VA",0.0645
2090000100,"Downtown, Fairbanks, AK",0.0645
53033009300,"Greater Duwamish, Seattle, WA",0.0645
36067005100,"Southside, Syracuse, NY",0.0645
48331950402,"Cameron, TX",0.0645
26163507500,"Highland Park, MI",0.0644
39035121700,"Lee - Miles, Cleveland, OH",0.0644
17031829401,"Chicago Heights, IL",0.0644
1097001302,"Baltimore, Mobile, AL",0.0644
21111001800,"California, Louisville, KY",0.0644
47165020602,"Bethpage, TN",0.0644
51770000100,"Roanoke, VA",0.0644
48309001200,"Brook Oaks, Waco, TX",0.0644
39049007550,"Cumberland Ridge, Columbus, OH",0.0644
22017024601,"Martin Luther King Dr. Area, Shreveport, LA",0.0644
39035113801,"Central, Cleveland, OH",0.0644
24021751201,"Frederick, MD",0.0644
40109106100,"Central Oklahoma City, Oklahoma City, OK",0.0644
40121485700,"Quinton, OK",0.0644
39061002700,"CUF, Cincinnati, OH",0.0644
51139030200,"Luray, VA",0.0644
29183311114,"Cottleville, MO",0.0644
4019004413,"Tucson, AZ",0.0644
10001041702,"Dover, DE",0.0644
9009165700,"Hamden, CT",0.0643
48177000400,"Gonzales, TX",0.0643
12099000301,"Admiral's Cove, Jupiter, FL",0.0643
55133204501,"Oconomowoc, WI",0.0643
12031001500,"Urban Core, Jacksonville, FL",0.0643
17031800700,"Wilmette, IL",0.0643
26075001300,"Jackson, MI",0.0643
40109106402,"Central Oklahoma City, Oklahoma City, OK",0.0643
45083020800,"Highland, Spartanburg, SC",0.0643
39007000400,"Ashtabula, OH",0.0643
26163505100,"Osborn, Detroit, MI",0.0643
13059140300,"Athens, GA",0.0643
48183000200,"Longview, TX",0.0643
38035010300,"Grand Forks, ND",0.0643
12071000504,"Fort Myers, FL",0.0643
21225950201,"Morganfield, KY",0.0643
45013002102,"Bluffton, SC",0.0643
18097330900,"Devington, Indianapolis, IN",0.0643
21093001500,"Elizabethtown, KY",0.0643
4021941300,"Bapchule, AZ",0.0642
42045409000,"Drexel Hill, Havertown, PA",0.0642
18089011400,"Gary, IN",0.0642
15003005400,"Kalihi - Palama, Honolulu, HI",0.0642
8031004404,"East, Denver, CO",0.0642
51195931300,"Big Stone Gap, VA",0.0642
48201211000,"Northside, Houston, TX",0.0642
17031380700,"Bronzeville, Chicago, IL",0.0642
39113070600,"Trotwood, OH",0.0642
9011870300,"New London, CT",0.0642
9003500300,"South Green, Hartford, CT",0.0642
29021001700,"Saint Joseph, MO",0.0642
49035113906,"Magna, UT",0.0642
17031292200,"Lawndale, Chicago, IL",0.0642
45019004300,"North Charleston, SC",0.0642
48439111541,"Southeast Arlington, Arlington, TX",0.0642
48375011800,"Amarillo, TX",0.0642
47149041102,"Murfreesboro, TN",0.0642
6067008136,"Stock Ranch Residential, Citrus Heights, CA",0.0642
39035114300,"Kinsman, Cleveland, OH",0.0642
17031836300,"South Side, Chicago, IL",0.0642
42051262300,"Uniontown, PA",0.0642
8041003100,"Colorado Springs, CO",0.0642
17031381900,"South Side, Chicago, IL",0.0642
12031011800,"Northwest, Jacksonville, FL",0.0642
39035106100,"Brookside, Cleveland, OH",0.0641
17031834200,"South Shore, Chicago, IL",0.0641
13127000503,"Brunswick, GA",0.0641
36037950900,"Batavia, NY",0.0641
45091061708,"Lake Wylie, SC",0.0641
39061003900,"Evanston, Cincinnati, OH",0.0641
51065020101,"Troy, VA",0.0641
55079006200,"Sherman Park, Milwaukee, WI",0.0641
12081001601,"Palmetto, FL",0.0641
51041100701,"Petersburg, VA",0.0641
18147952800,"Grandview, IN",0.0641
6037189903,"Central LA, Los Angeles, CA",0.0641
39151711412,"Massillon, OH",0.0641
13305970300,"Jesup, GA",0.0641
42101025200,"East Germantown, Philadelphia, PA",0.0641
4013614300,"Arrowhead Ranch, Glendale, AZ",0.0641
31109003720,"Lincoln, NE",0.0641
1101000300,"Montgomery, AL",0.0641
4019002300,"Tucson, AZ",0.064
4019940900,"Tucson, AZ",0.064
48469000800,"Inez, TX",0.064
34001001900,"Atlantic City, NJ",0.064
24043000400,"Hagerstown, MD",0.064
34001012402,"Northfield, NJ",0.064
37119004900,"Greenville, Charlotte, NC",0.064
13089021813,"Gwinnett Village, Atlanta, GA",0.064
18043070700,"New Albany, IN",0.064
39113000300,"Wesleyan Hill, Dayton, OH",0.064
34001001200,"Atlantic City, NJ",0.064
12117020302,"Sanford, FL",0.064
4021000400,"Superior, AZ",0.064
48245006900,"Port Arthur, TX",0.064
13097080602,"Douglasville, GA",0.064
22033002500,"Highlands/Perkins, Baton Rouge, LA",0.064
54039001200,"Charleston, WV",0.064
48007950500,"Rockport, TX",0.064
48201331200,"Southeast Houston, Houston, TX",0.0639
40109107103,"Central Oklahoma City, Oklahoma City, OK",0.0639
29510123200,"Lafayette Square, St. Louis, MO",0.0639
17031681100,"Englewood, Chicago, IL",0.0639
12103022000,"United Central, Saint Petersburg, FL",0.0639
20173000100,"El Pueblo, Wichita, KS",0.0639
26093743900,"Pinckney, MI",0.0639
13121007200,"South River Gardens, Atlanta, GA",0.0639
6071010804,"Crestline, CA",0.0639
48201231900,"Northside, Houston, TX",0.0639
6065043513,"San Jacinto, CA",0.0639
12105016001,"Fort Meade, FL",0.0638
26081004200,"Alger Heights, Grand Rapids, MI",0.0638
39093023200,"Lorain, OH",0.0638
13063040524,"Riverdale, GA",0.0638
48409010301,"Ingleside, TX",0.0638
4013082016,"Maryvale Village, Phoenix, AZ",0.0638
34007601101,"Dudley, Camden, NJ",0.0638
48201455300,"Katy, TX",0.0638
51760040200,"Carver, Richmond, VA",0.0638
12117021311,"Oviedo, FL",0.0638
34037371900,"Sussex County, NJ",0.0638
24021772200,"Frederick, MD",0.0638
48027020900,"Temple, TX",0.0638
51179010212,"Stafford, VA",0.0638
5119002405,"Westwood Pecan Lake, Little Rock, AR",0.0638
24510150701,"Hanlon Longwood, Baltimore, MD",0.0638
29095016200,"Beacon Hill, Kansas City, MO",0.0638
12073001802,"Tallahassee, FL",0.0638
42003561400,"Pittsburgh, PA",0.0638
45019002502,"Hollywood, SC",0.0637
12027010101,"Arcadia, FL",0.0637
18085961800,"Warsaw, IN",0.0637
48439106516,"Woodhaven, Fort Worth, TX",0.0637
18091040700,"Michigan City, IN",0.0637
32003004500,"North Las Vegas, NV",0.0637
17031380500,"Bronzeville, Chicago, IL",0.0637
47065010305,"Soddy-Daisy, TN",0.0637
12101031808,"Spring Hill, FL",0.0637
24005401000,"Catonsville, MD",0.0637
48121020900,"Denton, TX",0.0637
18089040502,"Highland, IN",0.0637
51153901228,"Dale City, VA",0.0637
8069001304,"Fort Collins, CO",0.0637
51760020200,"East End, Richmond, VA",0.0637
17201000511,"Rockford, IL",0.0637
26163536500,"Detroit, MI",0.0637
48157675500,"Rosenberg, TX",0.0637
8123000501,"Greeley, CO",0.0637
12031012602,"Westside, Jacksonville, FL",0.0636
48439106201,"Fort Worth, TX",0.0636
48491020809,"Hutto, TX",0.0636
22019000300,"Lake Charles, LA",0.0636
13155950200,"Ocilla, GA",0.0636
39061008100,"Cincinnati, OH",0.0636
49035102702,"Poplar Grove, Salt Lake City, UT",0.0636
12101031404,"Holiday Gardens Estates, New Port Richey, FL",0.0636
48423000700,"Tyler, TX",0.0636
26021000700,"Benton Harbor, MI",0.0636
17031560200,"South Side, Chicago, IL",0.0636
47157000800,"Hollywood, Memphis, TN",0.0636
51041100817,"Chesterfield, VA",0.0636
24005402305,"Lochearn, Pikesville, MD",0.0635
42101002100,"Point Breeze, Philadelphia, PA",0.0635
47125100400,"Clarksville, TN",0.0635
9009351700,"Waterbury, CT",0.0635
6067008505,"Los Cerros, Folsom, CA",0.0635
13121002500,"Vine City, Atlanta, GA",0.0635
39035154700,"Garfield Heights, OH",0.0635
17201002400,"Rockford, IL",0.0635
18097360202,"Indianapolis, IN",0.0635
24005402405,"Gwynn Oak, Baltimore, MD",0.0635
29047021310,"Kansas City, MO",0.0635
39061010002,"Westwood, Cincinnati, OH",0.0635
47157011600,"South Memphis, Memphis, TN",0.0635
55079004300,"Rufus King, Milwaukee, WI",0.0635
45019005800,"Johns Island, SC",0.0635
21111011302,"Newburg, Louisville, KY",0.0635
47093000100,"Downtown, Knoxville, TN",0.0635
1097004800,"Prichard, AL",0.0635
42133010210,"East York, PA",0.0635
39099804100,"North Heights, Youngstown, OH",0.0635
9005360200,"Watertown, CT",0.0635
36029004001,"Leroy, Buffalo, NY",0.0635
32007950702,"Elko, NV",0.0634
8031001901,"Central, Denver, CO",0.0634
42029302101,"Malvern, PA",0.0634
29510106700,"Kingsway East, St. Louis, MO",0.0634
39035118400,"Forest Hills, Cleveland, OH",0.0634
23009966100,"Southwest Harbor, ME",0.0634
36103123302,"Amityville, NY",0.0634
39089753600,"Newark, OH",0.0634
51041100210,"Richmond, VA",0.0634
13067031312,"Mableton, GA",0.0634
42091203803,"Norristown, PA",0.0634
8001007900,"Aurora, CO",0.0634
19153000701,"Des Moines, IA",0.0634
10005050703,"Millsboro, DE",0.0634
48203020302,"Marshall, TX",0.0634
17019005300,"Urbana, IL",0.0634
13005970201,"Alma, GA",0.0634
6029000909,"Bakersfield Country Club, Bakersfield, CA",0.0634
45083023500,"Woodruff, SC",0.0634
1073005103,"South Titusville, Birmingham, AL",0.0634
48113016412,"Grand Prairie, TX",0.0634
51800075801,"Suffolk, VA",0.0634
55079185300,"Wauwatosa, WI",0.0634
42013010102,"Tyrone, PA",0.0633
6073009400,"Miramar, San Diego, CA",0.0633
8077000602,"Grand Junction, CO",0.0633
24033800507,"Bowie, MD",0.0633
12033003201,"Northwest Pensacola, Pensacola, FL",0.0633
37101040400,"Princeton, NC",0.0633
40027200100,"Larsh / Miller, Norman, OK",0.0633
51153901012,"Montclair, VA",0.0633
55079002900,"Hampton Heights, Milwaukee, WI",0.0633
53011042500,"Arnada, Vancouver, WA",0.0633
